system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GCVI,Label,MNDWI,NDBI,NDVI,NDWI,.geo
269_0,342.0,2561.0,1391.0,444.0,748.0,614.0,1350.0,3068.0,3648.0,3964.0,4203.0,4307.0,1.9391062746006018,4.2994652406417115,Agriculture,-0.54789966,-0.21501915,0.7317606,-0.68251276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.28421406010417,49.843517612777916]}"
270_0,289.0,1862.0,871.0,356.0,654.0,382.0,1011.0,3156.0,3787.0,4164.0,4188.0,4289.0,2.4966992342223397,5.36697247706422,Agriculture,-0.4801272,-0.3820113,0.8319402,-0.72851807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.988309005515199,50.52336261979957]}"
271_0,333.0,2204.5,1188.5,421.0,807.5,603.0,1325.5,2812.0,3407.5,3388.0,3556.5,3435.5,1.808676451487206,3.1956656346749224,Agriculture,-0.46381143,-0.21162271,0.69782007,-0.6150638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.9822004615831865,50.283871765053306]}"
272_0,357.0,2507.0,1586.0,470.0,706.0,760.0,1275.0,2078.0,2398.0,2481.0,2608.0,2572.0,1.2233437588854137,2.5141643059490084,Agriculture,-0.5605353,0.00521251,0.53100896,-0.5569501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.229151907469495,49.30165383339702]}"
273_0,414.0,3009.5,1780.5,523.0,855.5,789.0,1467.0,2911.0,3378.5,3521.5,3752.5,3800.0,1.5761998154130132,3.1163062536528345,Agriculture,-0.5573092,-0.078395344,0.63391715,-0.609093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.968550643546421,50.28018867238841]}"
274_0,355.0,1471.0,709.0,360.0,592.0,304.0,771.0,2888.0,3341.0,3192.0,3333.0,3939.0,3.1160984031074666,4.391891891891892,Agriculture,-0.42607853,-0.36907572,0.82608694,-0.68710357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.524782893191378,50.31216869650307]}"
275_0,485.0,2378.0,1692.0,702.0,1108.0,1074.0,1626.0,2595.0,2770.0,2952.0,3152.0,3134.0,1.1362536302032913,1.664259927797834,Agriculture,-0.3643144,-0.10769231,0.46646795,-0.45418718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.457139752297178,50.124780128235734]}"
276_0,213.0,2039.0,879.0,306.0,667.0,285.0,1131.0,3754.0,4530.0,4676.0,4864.0,4501.0,2.6826735092864125,6.010494752623688,Agriculture,-0.5070214,-0.3927029,0.8851038,-0.7503275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.891744686754202,50.51635576058344]}"
277_0,294.5,1694.0,802.5,293.5,508.0,333.0,763.0,2699.0,3680.5,3710.5,3880.0,3572.5,2.4068267654813655,6.304133858267717,Agriculture,-0.5386013,-0.373115,0.8352912,-0.7591561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.240641194542522,50.13915317278165]}"
278_0,272.0,2180.0,1083.0,283.0,666.0,321.0,1190.0,3239.0,3754.0,3985.0,4219.0,4131.0,2.4172054360733606,4.983483483483483,Agriculture,-0.5319747,-0.29278183,0.8509057,-0.71361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.345294925142446,50.22098969516494]}"
279_0,408.0,2314.5,1378.0,401.0,645.5,571.0,1040.0,1940.5,2222.0,2305.0,2416.5,2492.0,1.5911176362635346,2.570875290472502,Agriculture,-0.56385136,0.0020564997,0.6029207,-0.5624471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.875305517054815,49.562165265791684]}"
280_0,249.0,1744.0,1140.0,273.0,414.0,468.0,862.0,2162.0,2723.0,2635.0,2987.0,3052.0,1.5950242897099955,5.3647342995169085,Agriculture,-0.6163114,-0.20347111,0.69835645,-0.7284356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.579400462465845,49.484910151357404]}"
281_0,281.0,2294.0,1016.5,281.5,573.5,284.0,1051.0,3247.0,4169.0,3976.0,4604.0,4544.5,2.5856152391624065,5.932868352223191,Agriculture,-0.6,-0.26826155,0.8666667,-0.7478844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.399642999831677,50.20625732450538]}"
282_0,506.0,2168.0,1409.0,572.0,924.0,1013.0,1502.0,2441.0,2861.0,3068.0,3095.0,3477.0,1.05775169857937,2.3203463203463204,Agriculture,-0.40232858,-0.17188694,0.50355303,-0.53707415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.429830967659944,50.60106689187591]}"
283_0,332.0,1823.0,909.0,344.0,600.0,436.0,862.0,2958.0,3743.0,3984.0,3852.0,3974.0,2.205918925640388,5.64,Agriculture,-0.5047462,-0.37213707,0.80271494,-0.7382199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.320146671468951,49.889062197682776]}"
284_0,493.0,2341.0,1854.0,618.0,902.0,1164.0,1390.0,2084.0,2418.0,2612.0,2601.0,2648.0,0.7295445384925434,1.895787139689579,Agriculture,-0.44372496,-0.054714315,0.3834746,-0.48662493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.3840214624517,49.60034366536676]}"
285_0,538.0,2576.0,1759.0,696.0,1094.0,1100.0,1500.0,2900.0,3444.0,3403.0,3580.0,3584.0,1.2034908026755853,2.110603290676417,Agriculture,-0.4038147,-0.13831745,0.5114368,-0.5134534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.4001819890021485,49.87747393051763]}"
286_0,435.5,2485.0,1758.0,474.0,750.5,853.5,1245.5,2582.0,3050.0,3132.5,3310.5,3329.0,1.2123630173422704,3.173884077281812,Agriculture,-0.53608406,-0.115264796,0.5717511,-0.6134432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.240830006163048,49.44475545815726]}"
287_0,370.0,2430.0,1329.0,476.0,850.0,514.0,1431.0,3015.0,3697.0,3876.0,4006.0,3496.0,2.478619876142731,3.5599999999999996,Agriculture,-0.4817073,-0.22930542,0.7658314,-0.64028776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.2343575618355365,50.24910696355788]}"
288_0,514.0,2766.0,2274.0,684.0,936.0,1312.0,1575.0,2022.0,2179.0,2230.0,2351.0,2341.0,0.46149205710838526,1.3824786324786325,Agriculture,-0.4943274,0.10728583,0.2591756,-0.40871763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.327872182912379,49.795278082020694]}"
289_0,209.0,1716.5,776.0,249.0,416.5,224.5,633.0,2452.5,3060.0,4039.0,3385.5,3292.0,2.7095468106265095,8.697478991596638,Agriculture,-0.60947025,-0.40352705,0.8946875,-0.8130401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.424530907483639,50.5018030529807]}"
290_0,457.0,2097.0,1249.5,643.3333333333334,1016.0,1083.0,1620.5,2858.0,3694.0,3512.0,3666.0,3140.0,1.1709409949865022,2.456692913385827,Agriculture,-0.34725344,-0.25227314,0.52861804,-0.55123675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.4492300035150745,49.551205819325425]}"
291_0,477.5,2139.0,1299.5,604.0,978.0,841.5,1420.0,3815.5,4651.0,4518.0,4780.5,4698.5,1.8243846764589122,3.619631901840491,Agriculture,-0.37247354,-0.35736817,0.6859782,-0.6441048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.17372585443932,49.90487254668328]}"
292_0,209.0,1728.0,804.5,256.0,460.0,263.0,717.6,2638.0,2981.0,3668.0,3370.0,3594.5,2.5586113615870154,6.973913043478261,Agriculture,-0.5795247,-0.35952556,0.8661918,-0.7771318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.625124710427528,49.630527058913174]}"
293_0,413.0,2708.0,2085.0,754.0,1082.0,1494.0,1854.0,2428.0,2750.0,2654.0,2903.0,3699.0,0.4862508383635144,1.4528650646950094,Agriculture,-0.42902374,0.010070869,0.27965283,-0.42077088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.896865083873683,49.868760272261675]}"
294_0,474.0,2310.0,1662.0,633.0,1046.0,900.0,1543.0,2871.0,3011.0,3044.0,3161.0,3098.0,1.4496281271129141,1.910133843212237,Agriculture,-0.37663886,-0.13709377,0.5436106,-0.48850855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.466661894308845,49.26491273827653]}"
295_0,868.0,4158.0,3231.0,1154.0,1662.0,2248.0,2640.0,2864.0,3074.0,3120.0,3268.0,3292.0,0.274075936635655,0.8772563176895307,Agriculture,-0.42886597,0.1426216,0.16244411,-0.30489334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.323834338415692,49.82141905678858]}"
296_0,259.0,1628.0,907.0,422.0,940.0,718.0,1557.0,3508.0,3935.0,4079.0,4170.0,4236.0,1.608749760673942,3.3393617021276594,Agriculture,-0.26791278,-0.42947257,0.7006462,-0.6254234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.153064602904571,49.668525795431435]}"
297_0,314.0,2130.0,1052.0,323.5,672.5,301.0,1077.5,3599.5,4440.0,4726.0,4757.5,4516.5,2.6937359225665065,6.027509293680297,Agriculture,-0.5200714,-0.37864643,0.88024664,-0.7508567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.712440956043945,49.69062435142077]}"
298_0,444.0,2476.0,1769.0,530.0,775.0,946.0,1268.0,2699.0,3245.0,3068.0,3462.0,3426.0,1.1121593291404612,2.9587096774193546,Agriculture,-0.52322364,-0.10678211,0.52864975,-0.59666926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.275145650016414,49.298240235317365]}"
299_0,364.5,2679.0,1600.0,471.5,789.0,764.0,1278.5,2524.5,2823.0,3218.0,3186.5,3971.0,1.4378625417472315,3.078580481622307,Agriculture,-0.5449827,-0.09140241,0.6162732,-0.6061892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.237497091048104,50.033062137727136]}"
300_0,344.0,2322.0,1295.0,426.0,809.5,650.0,1449.5,2832.5,3282.5,3283.0,3579.0,3677.5,1.6501629481072952,3.0555898702903024,Agriculture,-0.48299536,-0.17145406,0.6694635,-0.6043983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.527837165157384,50.70841556832819]}"
301_0,200.5,1811.5,814.5,292.0,613.5,296.5,1132.0,3365.0,4049.0,4241.5,4331.5,4301.0,2.574057157771108,5.91361043194784,Agriculture,-0.4940206,-0.40145382,0.8693257,-0.7472709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.384735540397144,49.430562076668174]}"
302_0,369.0,2036.0,1338.5,332.5,591.0,406.5,1173.5,2493.0,2903.5,3089.0,3213.0,3736.0,2.209455563792109,4.2267343485617594,Agriculture,-0.5500571,-0.20546341,0.7674152,-0.67880434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.98327843992413,49.89948265497856]}"
303_0,401.0,1405.0,668.0,187.0,328.0,228.0,605.0,1948.0,2574.0,2533.0,2784.0,2599.0,2.3054610922184438,6.722560975609756,Agriculture,-0.6214657,-0.2864398,0.83484244,-0.7707095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.751158344789497,50.18361977934556]}"
304_0,479.5,2571.5,1679.0,624.0,1058.0,1016.0,1637.5,2540.5,2840.5,2615.5,3067.5,2795.0,0.9916305021698699,1.4721172022684308,Agriculture,-0.41699958,-0.008482745,0.4404516,-0.4239826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.991637346348293,50.28378193352489]}"
305_0,303.0,2288.0,1204.0,411.0,786.0,552.0,1321.0,3481.0,4294.0,3675.0,4510.0,4779.0,1.9991038279349636,3.6755725190839694,Agriculture,-0.48861417,-0.23260105,0.73882186,-0.64761263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.044184216187434,50.33049432829911]}"
306_0,209.0,2045.0,1132.0,345.0,617.0,405.0,1041.0,2578.0,2876.5,3134.0,3126.0,3280.5,2.2913518052057094,4.079416531604538,Agriculture,-0.53643876,-0.21027225,0.7711218,-0.67102104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.11209685166687,50.000093966799945]}"
307_0,330.5,2267.5,1219.0,369.5,691.5,513.5,1196.0,3144.0,3595.0,3798.0,3895.0,3870.5,1.998478856099787,4.492407809110629,Agriculture,-0.5326124,-0.25232875,0.7617998,-0.6919479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.083081267989809,49.892385964234016]}"
308_0,233.0,2127.0,951.0,286.0,651.0,300.0,1150.0,3536.0,4279.0,4620.0,4659.0,4546.0,2.5257249766136574,6.096774193548387,Agriculture,-0.5313175,-0.36949757,0.8780488,-0.75298804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.10661712843374,49.85384823854529]}"
309_0,595.5,2464.0,1907.5,711.0,1048.0,1160.0,1593.5,2273.5,2584.5,2457.5,2766.5,3018.0,0.7938693098384729,1.344942748091603,Agriculture,-0.40318906,0.0013207356,0.35867313,-0.40208244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.485701604050327,50.05102844340952]}"
310_0,289.5,2294.0,1107.5,314.0,659.5,347.5,1142.0,3126.0,3650.5,3846.0,3934.0,3849.5,2.445135588481968,4.8316906747536015,Agriculture,-0.5534112,-0.25276873,0.8342673,-0.7072467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.425069896654111,49.29617411016389]}"
311_0,270.0,2118.0,991.0,318.0,673.0,304.0,1141.0,3325.5,3837.0,3988.0,4021.5,3999.0,2.686697782963827,4.925705794947994,Agriculture,-0.5177356,-0.30625615,0.8583411,-0.71122074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.257713759222644,49.67948524189769]}"
312_0,334.0,2241.0,1251.0,446.0,800.0,604.0,1090.0,2874.0,3321.0,3892.0,3789.0,3231.0,1.9702780441035475,3.865,Agriculture,-0.47385728,-0.2691994,0.73131675,-0.658994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.272360872635643,49.43406550627624]}"
313_0,217.0,2140.0,1001.0,291.0,650.0,321.0,1210.0,3902.0,4769.0,4888.0,5092.0,4994.0,2.4646519158121967,6.52,Agriculture,-0.53405017,-0.3910074,0.8767518,-0.7652582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.925521341437096,50.731142945016416]}"
314_0,570.0,2949.0,2332.0,894.0,1218.0,1558.0,1869.0,2349.0,2550.0,2612.0,2707.0,2943.0,0.5013318112633182,1.1444991789819374,Agriculture,-0.41540676,0.060600612,0.2527578,-0.36396867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.4425824704125905,49.90999294380276]}"
315_0,243.5,2099.0,1000.0,301.0,649.5,326.5,1058.5,3349.0,4122.0,4208.0,4463.5,4503.5,2.481460171333589,5.4788298691301005,Agriculture,-0.52737856,-0.33439037,0.8559929,-0.7325785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.1495565990146535,50.26940888897898]}"
316_0,254.0,2299.5,1183.5,346.0,707.0,462.0,1234.0,3443.0,3969.0,4132.0,4489.0,4338.0,2.12877030162413,4.844413012729844,Agriculture,-0.5296857,-0.28492576,0.79886806,-0.70779085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.070504854012135,49.76545401458793]}"
317_0,404.0,1979.0,914.0,516.0,907.0,622.0,1464.0,2558.0,3620.0,3808.0,3893.0,4051.0,2.169708526287115,3.1984564498346195,Agriculture,-0.37144837,-0.3160532,0.7191874,-0.61527044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.466212736666785,49.36660202843886]}"
318_0,747.0,3147.5,2555.0,893.0,1258.0,1620.0,1858.5,2624.5,2787.0,2866.0,2933.5,2876.0,0.5289073775362934,1.2782193958664547,Agriculture,-0.4288957,0.046811342,0.277753,-0.3899127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.098626696686928,49.88672657794407]}"
319_0,418.0,2594.0,1573.5,656.5,1053.0,1053.5,1587.5,2848.5,3043.5,3145.5,3393.5,3451.0,1.1510316368638238,1.9871794871794872,Agriculture,-0.4225391,-0.09608851,0.49821386,-0.49839228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.649738549212403,49.70697368959175]}"
320_0,361.0,2459.0,1706.0,771.0,1100.0,1365.0,1611.5,2368.0,2592.5,2767.0,2987.0,3814.5,0.6772292532122501,1.5154545454545456,Agriculture,-0.38184884,-0.05893609,0.339303,-0.43108353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.2565459493532884,49.703290596926855]}"
321_0,394.5,2165.0,1533.5,444.0,723.0,818.5,1249.5,2195.5,2536.0,2606.0,2732.5,2777.5,1.0670367717287488,2.604426002766252,Agriculture,-0.49930748,-0.09243345,0.521974,-0.5656353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.2696567782195824,50.067108286995264]}"
322_0,325.0,2137.0,1295.0,445.0,628.0,572.0,1088.0,2431.0,2784.0,2814.0,3082.0,3091.0,1.92644784327204,3.480891719745223,Agriculture,-0.54575044,-0.13674006,0.6621382,-0.6350959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.964687887824708,49.8869960725293]}"
323_0,434.0,2202.0,1845.0,688.0,1028.0,1328.0,1593.0,2053.0,2130.0,2098.0,2232.0,3085.0,0.39229671897289586,1.0408560311284045,Agriculture,-0.36346748,0.024186047,0.2247519,-0.34229046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.216660750738382,50.231859310102784]}"
324_0,540.0,1987.0,1667.0,734.0,1060.0,1314.0,1705.0,2049.0,2183.0,2226.0,2206.0,2139.0,0.49500651324359535,1.1,Agriculture,-0.30423367,-0.05672917,0.25762713,-0.3548387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.514362435895591,50.40469517076738]}"
325_0,529.5,2295.0,1415.5,694.0,1004.5,967.0,1455.0,2803.5,3476.0,3698.0,3817.5,3804.0,1.5892690875232773,2.681433549029368,Agriculture,-0.39111987,-0.23410645,0.58542335,-0.57278043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.600960029284713,49.281082413390685]}"
326_0,395.5,2419.5,1356.0,567.5,745.0,540.5,1240.5,2955.0,3418.5,3427.5,3738.5,3516.5,2.988303488251734,3.600671140939597,Agriculture,-0.5291515,-0.1723961,0.7275706,-0.64289993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.360391196197505,50.59891093519402]}"
327_0,358.0,2457.0,1333.0,367.0,688.0,501.0,1254.0,2925.0,3394.0,3791.0,3799.0,3737.0,2.0331232233345693,4.5101744186046515,Agriculture,-0.56248015,-0.21350832,0.7665424,-0.69278854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.6929429400967,49.619118454804855]}"
328_0,411.0,1713.0,1040.0,467.0,833.0,652.0,1241.0,3817.0,4445.0,4839.0,4553.0,4663.0,1.9939994285170015,4.809123649459784,Agriculture,-0.3456402,-0.4771062,0.7625205,-0.7062764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.189356540382999,49.17957278628518]}"
329_0,440.0,2594.0,1323.0,596.0,942.0,1094.0,1709.0,2686.0,3232.0,3476.0,3827.0,3800.0,1.068928379106085,2.6900212314225054,Agriculture,-0.46719456,-0.14530478,0.5212254,-0.5735627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.809548838257266,49.83758873190273]}"
330_0,336.0,2662.5,1810.0,416.5,625.0,791.5,1095.5,1424.0,1597.0,1732.5,1860.0,1933.5,0.7004093784890213,1.7719999999999998,Agriculture,-0.61977184,0.21160409,0.3728209,-0.46977732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.40386965594889,49.7291620771095]}"
331_0,518.0,2225.5,1600.5,697.5,930.0,1281.0,1612.0,2133.0,2324.5,2411.5,2632.5,2745.5,0.5806667009091376,1.5930107526881718,Agriculture,-0.410553,-0.04011214,0.30616114,-0.44336376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.826077839485065,50.2921362656672]}"
332_0,634.0,2771.0,2199.0,689.0,1013.5,1206.0,1716.5,3028.5,3519.5,3528.0,3705.0,3457.5,1.037070120589549,2.4810064134188456,Agriculture,-0.46439424,-0.120177805,0.4904943,-0.5536717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.999991678490605,49.64543909262956]}"
333_0,571.5,2997.5,2756.5,676.0,1085.0,1756.0,2110.0,2491.5,2629.5,2646.0,2668.5,2680.5,0.2742512017749291,1.4387096774193546,Agriculture,-0.46846294,0.062284045,0.20218083,-0.4183865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.02882759911084,49.63016773279953]}"
334_0,209.5,2986.5,1490.0,371.5,710.5,440.5,1338.5,3291.5,4129.5,4096.0,4472.5,4571.5,2.3114132153019282,4.764954257565095,Agriculture,-0.6156343,-0.15665372,0.8057974,-0.7043587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.117666406428411,50.25054426801247]}"
335_0,537.0,2824.0,2391.0,759.0,1080.0,1472.0,1735.0,2097.0,2272.0,2354.0,2518.0,2499.0,0.4013104013104013,1.1796296296296296,Agriculture,-0.44672132,0.090768635,0.23052797,-0.3709959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.524149498210643,49.84693121085757]}"
336_0,381.0,1586.0,891.0,214.0,371.0,258.0,689.0,1979.0,2463.0,2554.0,2656.0,2631.0,2.2978382706164933,5.884097035040432,Agriculture,-0.62084824,-0.23381643,0.8165007,-0.7463248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.102574709655203,50.154155038026445]}"
337_0,328.0,2269.5,1220.0,380.5,713.5,511.5,1242.5,3017.5,3538.5,3838.0,3792.0,3915.5,2.0512425232780416,4.379117028731605,Agriculture,-0.52162254,-0.2568154,0.76480055,-0.686477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.803615383100226,50.44449053785387]}"
338_0,316.0,2558.5,1448.0,429.0,682.0,521.0,1198.5,2746.0,3155.0,3487.0,3608.0,3741.5,2.18312969233034,4.112903225806452,Agriculture,-0.5790773,-0.15358531,0.74002,-0.6728232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.85482392857689,49.59109101794033]}"
339_0,405.0,2273.0,1404.0,449.0,667.0,612.0,1058.0,2100.0,2389.0,2522.0,2702.0,2690.0,1.6887709991158268,2.7811094452773615,Agriculture,-0.5462585,-0.051929094,0.6094448,-0.58168703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.6938458296626715,50.19359107899929]}"
340_0,335.5,2127.0,1248.0,473.5,786.0,639.5,1189.5,2801.5,3398.5,3520.5,3568.5,3830.5,1.8917854094162454,3.479007633587786,Agriculture,-0.46035016,-0.24674635,0.6925481,-0.63497037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8285885479987485,50.0876797070016]}"
341_0,316.0,2584.0,1486.0,439.0,747.0,586.0,1289.0,2855.0,3267.0,3287.0,3522.0,3780.0,1.9229673928520574,3.400267737617135,Agriculture,-0.551486,-0.1197411,0.6973922,-0.629648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.473668753524977,49.54087519355805]}"
342_0,420.0,2301.0,1334.0,561.0,954.0,1054.0,1525.0,3232.0,3953.0,4238.0,4546.0,3976.0,1.2524585005113682,3.4423480083857445,Agriculture,-0.4138249,-0.29622266,0.6016629,-0.63251156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.832905035644374,50.64670130830918]}"
343_0,253.0,2113.0,991.5,299.0,546.0,335.0,995.5,3288.0,4015.0,4060.0,4379.5,4554.5,2.4324147838579075,6.435897435897436,Agriculture,-0.5893193,-0.3154058,0.847554,-0.76291794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.863083854908938,50.27273265553022]}"
344_0,288.5,2257.5,1584.0,437.5,681.0,647.5,1268.0,2739.5,3114.5,3370.0,3346.5,3519.5,1.7123718472859928,3.948604992657856,Agriculture,-0.5364982,-0.19768992,0.6776602,-0.6637867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.07482134165776,49.99829733623171]}"
345_0,290.0,2483.0,1354.0,399.0,698.0,462.0,1173.0,2976.0,3593.0,3730.0,3837.0,3853.0,2.327303802877083,4.343839541547278,Agriculture,-0.5611443,-0.2007082,0.7795802,-0.6847335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.471692459899914,49.49191701057354]}"
346_0,395.5,2726.0,1520.5,465.0,852.0,629.0,1466.0,3060.5,3566.5,4016.0,4022.0,4048.5,1.9675845242244685,3.713615023474178,Agriculture,-0.52375627,-0.19133788,0.72917116,-0.6499589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.025678921334571,50.38618987591452]}"
347_0,314.0,2334.5,1162.0,327.5,642.5,426.0,1161.0,3217.0,3819.5,3718.0,4181.5,4232.5,2.1551554828150574,4.786770428015564,Agriculture,-0.5683574,-0.22858323,0.7944015,-0.70530903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.801998415588811,50.195657204152766]}"
348_0,344.0,2669.0,1577.0,424.0,712.0,680.5,1269.0,2570.0,2894.0,3087.5,3216.0,3503.5,1.5075786045346362,3.3363764044943824,Agriculture,-0.57882285,-0.072700426,0.63880044,-0.62521386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.385364361096028,49.85034480893722]}"
349_0,401.5,2093.5,1286.0,512.5,793.0,676.0,1269.5,2797.0,3229.0,3420.5,3475.0,3359.0,1.888200894392845,3.3133669609079446,Agriculture,-0.45054564,-0.24066013,0.66996217,-0.6235908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.103836925334821,50.00242958653866]}"
350_0,273.0,2302.0,1115.0,308.0,636.0,378.0,1132.0,3311.0,4034.0,4252.0,4544.0,4428.0,2.2999287580147234,5.685534591194968,Agriculture,-0.5670524,-0.29752824,0.83671707,-0.7397709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.082991436461397,49.610314965020486]}"
351_0,482.0,2262.0,1402.0,668.0,1042.0,930.0,1763.0,3313.0,4083.0,4284.0,4284.0,4263.0,1.7270854788877446,3.111324376199616,Agriculture,-0.3692494,-0.30889094,0.6432681,-0.60871196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.6103923397679685,49.740301186632585]}"
352_0,332.5,2151.0,1391.5,449.5,672.0,828.0,1070.0,2046.0,2294.5,2352.0,2645.0,2820.5,0.9646180137983417,2.5,Agriculture,-0.52391076,-0.04463691,0.47924528,-0.5555556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8982978140464235,49.702841439284796]}"
353_0,504.0,2915.0,2420.0,756.0,1100.0,1528.0,1790.0,2228.0,2363.0,2408.0,2651.0,3046.0,0.37243947858473003,1.189090909090909,Agriculture,-0.4520548,0.09524704,0.22357723,-0.37286204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.378357501879895,50.27066653037675]}"
354_0,413.0,2197.0,1321.5,409.5,721.0,540.0,1167.5,2877.5,3174.5,3426.0,3451.5,3365.0,2.0065354932906905,3.7517337031900135,Agriculture,-0.50582594,-0.2185666,0.72768533,-0.6522788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.003041376174759,49.945117071411836]}"
355_0,451.0,2858.0,2658.0,672.0,1004.0,1500.0,1788.0,1942.0,2059.0,2168.0,2184.0,2424.0,0.2724751182900963,1.1593625498007967,Agriculture,-0.48006216,0.13728611,0.1821156,-0.3669609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.157915505438817,49.14597579465911]}"
356_0,460.5,2232.0,1477.5,577.0,934.0,1293.0,1461.5,2266.0,2530.0,3073.0,2956.0,2669.5,0.6841417480206011,2.290149892933619,Agriculture,-0.40998104,-0.15852968,0.40769583,-0.5338158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.211899679732548,50.562349503130356]}"
